ID-COLABORAÇAO;QUESTAO;ALUNO;TIPO COLAB;MENSAGEM;ARQUIVO;DATA/HORA;Como saber a qual CHAT pertence  ATIVIDADE?;
ff12b796-235a-4c11-b148-31ec8d6eec13;3593fc04-012f-4d17-b302-e9779d5ef708;52;1;vamo sair ai ;;30/03/2017 19:50;Atividade_01;
1f88aa65-02d4-4bfc-8d7e-fb603cc0b20d;3593fc04-012f-4d17-b302-e9779d5ef708;37;1;http://www.oficinadapesquisa.com.br/APOSTILAS/METODOL/ApostilaVariaveis2005b.PDF;;30/03/2017 19:50;Atividade_01;
15a583dc-9c57-4946-aa0d-d88813585726;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;48;1;nao, estou enganado;;30/03/2017 19:50;Atividade_02;
212d467e-d60c-4bb7-85ad-96c513b23ed4;3593fc04-012f-4d17-b302-e9779d5ef708;52;1;e esperar o dark;;30/03/2017 19:50;Atividade_01;
97bbb8f2-5ade-49c4-8d8d-a2ee511ec6ef;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;48;1;e confuso;;30/03/2017 19:50;Atividade_02;
4f75d024-ff0b-48ff-86db-f869413b3631;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;48;1;B,C ;;30/03/2017 19:51;Atividade_02;
4894d8d7-c9fe-4e5a-bfe9-26e5ab0fc447;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;a D também;;30/03/2017 19:52;Atividade_02;
21108dfb-a764-4c89-8173-f49dbc692a5c;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;48;1;e esse outro sem esse fator;;30/03/2017 19:53;Atividade_02;
cfbe8dcb-ae6b-48f9-8a9f-d072b5155c3f;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;48;1;eu nao entendi cara;;30/03/2017 19:53;Atividade_02;
a7810565-78d7-4565-8f84-f299235798f1;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;B, C e D;;30/03/2017 19:53;Atividade_02;
00bffc9d-03b9-480f-9dd6-fa4a1ffa3f4e;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;48;1;entendi agora ;;30/03/2017 19:53;Atividade_02;
475545a6-fa0b-499c-ae09-fc0b18c45785;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;56;1;a C ta certa msm? onde vc achou;;30/03/2017 19:53;Atividade_02;
af474d8a-a1fa-4012-9427-c07f3902dcb3;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;48;1;todo mundo condorda ?;;30/03/2017 19:53;Atividade_02;
7fa827e9-40ee-41c5-8436-3a38116d4323;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;a C mandei antes;;30/03/2017 19:54;Atividade_02;
052558ca-e4ee-448a-acbd-2b32e62bbbe0;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;achei no linkedin slideshare;;30/03/2017 19:54;Atividade_02;
cf20ef34-c5ef-401f-9554-8446e7a600e8;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;To aqui;;30/03/2017 19:54;Atividade_03;
eacddba8-9531-49e7-a38f-ee25243eae68;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;44;1;vamos lá;;30/03/2017 19:55;Atividade_03;
349b3869-70fc-48d9-9bfc-740b44a2e1b2;3593fc04-012f-4d17-b302-e9779d5ef708;37;1;a,b,d,e entao ;;30/03/2017 19:55;Atividade_01;
8f5cc8de-5490-41a3-8328-e15b03b34c47;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;44;1;vamos começar os cálculos;;30/03/2017 19:55;Atividade_03;
9f10e0e7-8300-425f-a92d-55e9f2bfe7bc;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;amplitude ;;30/03/2017 19:56;Atividade_03;
6c499d26-24a6-4155-b17a-51cfbfa12b69;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;O que acham?;;30/03/2017 19:56;Atividade_02;
85647159-d220-467e-a08b-884fdad6787b;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;e o menos - o maior;;30/03/2017 19:56;Atividade_03;
7dc4b742-0c0f-4ea5-9678-669d32e083af;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;56;1;vamo;;30/03/2017 19:56;Atividade_02;
575f75eb-6b04-423f-9d0b-869c1d6e170e;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;viu a imagem?;;30/03/2017 19:56;Atividade_02;
b8b22714-e424-4140-8067-5365b384c2e7;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;seria o 25 - 17 dai;;30/03/2017 19:56;Atividade_03;
817ce702-cecf-4e0f-8d2e-cd345a15dcdf;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;concorda?;;30/03/2017 19:56;Atividade_02;
295dc218-2fe4-4131-8f77-a6104ebec1ba;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;48;1;concordo;;30/03/2017 19:56;Atividade_02;
c4410118-80dd-4115-9a01-9020018f3c8e;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;58;1;galerinha mt calma;;30/03/2017 19:56;Atividade_03;
40469f01-7d19-45ef-87c9-63a054f7c468;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;58;1;avisem quando iniciam por favor;;30/03/2017 19:57;Atividade_03;
2a5d5b48-3308-4bd5-b1e3-cf1280c8d91f;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;a A não entendi;;30/03/2017 19:57;Atividade_02;
c422ecb6-117c-4c92-8c7d-33a10899ee3e;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;56;1;ja respondi;;30/03/2017 19:57;Atividade_02;
c41335b5-bd00-489a-950e-ec7c3e25084d;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;58;1;obrigado;;30/03/2017 19:57;Atividade_03;
c449c977-91c6-480e-b092-807d14c862c0;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;eu mandei um to aqui;;30/03/2017 19:57;Atividade_03;
c1e8b506-3f6c-4f9e-90a8-9d5a51834a93;362c5337-9f7f-46fc-8184-92139f813d6b;52;1;A) errada;;30/03/2017 19:57;Atividade_01;
87a28119-964d-4639-8607-95d6cb501319;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;56;1;A tbm nao deu boa;;30/03/2017 19:57;Atividade_02;
591f2070-ac0d-4cc6-afc1-549b218480b1;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;ainda nao iniciei hah;;30/03/2017 19:57;Atividade_03;
c7b56c84-d842-442e-8876-e4c6b530cf18;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;44;1;eu mandei vamos lá;;30/03/2017 19:57;Atividade_03;
7f670ce3-f733-41c3-a872-b5adea39e1ce;362c5337-9f7f-46fc-8184-92139f813d6b;37;1;sera ?;;30/03/2017 19:57;Atividade_01;
7b767fa8-b2d4-4657-b45a-2bdd6001ed72;362c5337-9f7f-46fc-8184-92139f813d6b;49;1;aho que a A ta errada tbm;;30/03/2017 19:57;Atividade_01;
03308412-67fa-4a24-b9b9-7c3de83f7eab;362c5337-9f7f-46fc-8184-92139f813d6b;52;1;Quanto maior a coleta, maior probalidade de erro;;30/03/2017 19:57;Atividade_01;
09124b11-6b6a-42aa-89dd-6d9393a23b78;362c5337-9f7f-46fc-8184-92139f813d6b;37;1;hmmmm;;30/03/2017 19:57;Atividade_01;
092d5740-96d6-42ed-bfb5-47b994de0e1f;362c5337-9f7f-46fc-8184-92139f813d6b;37;1;entendi ;;30/03/2017 19:57;Atividade_01;
93261ccd-6d95-4d3e-a446-f99c1d3480bb;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;58;1;mais se a gnt nao iniciar nao lemos o que vcs falam;;30/03/2017 19:57;Atividade_03;
e029998d-62ac-47de-b2c8-cfda94aa56ef;362c5337-9f7f-46fc-8184-92139f813d6b;52;1;Probabilidade *;;30/03/2017 19:57;Atividade_01;
de61d2e8-46e3-4816-8af4-05405564c585;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;48;1;ela auxilia entrevista;;30/03/2017 19:58;Atividade_02;
cfa2fb74-6396-465f-a30f-11ea5eca0e37;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;48;1;mas sobre exames de registros eu nao achei nada;;30/03/2017 19:58;Atividade_02;
acd560ac-f6cf-4b4d-b8af-4146cbb3090c;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;44;1;então vamos começar novamente;;30/03/2017 19:58;Atividade_03;
ce7003eb-853e-4585-ad53-0e92b9022730;362c5337-9f7f-46fc-8184-92139f813d6b;37;1;c ta certa;;30/03/2017 19:58;Atividade_01;
61d6172c-d4f3-4328-91d9-1c63ddbf90e8;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;vamos la então;;30/03/2017 19:58;Atividade_03;
d96f2e5e-e660-41a2-82fb-041d6da682d3;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;também não, apareceu algo sobre enfermagem;;30/03/2017 19:59;Atividade_02;
6ba0e100-69d5-4da7-9979-9d0aa086e37a;362c5337-9f7f-46fc-8184-92139f813d6b;49;1;É muito difícil poder trabalhar com todos os elementos da população, pois é comum termos pouco tempo e recursos.;;30/03/2017 19:59;Atividade_01;
6141daba-c35a-4f4d-befb-5775de0b834a;362c5337-9f7f-46fc-8184-92139f813d6b;37;1;e a replicação é usada efetivamente quando temos sujeitos suficientes para reconhecer diferenças a partir de tratamentos diferentes. (Em outro contexto, replicação se refere à repetição ou duplicação de um experimento de modo que os resultados possam ser confirmados ou verificados). ;;30/03/2017 19:59;Atividade_01;
9275f179-ef27-459d-ab52-a8ad70ab5b08;362c5337-9f7f-46fc-8184-92139f813d6b;49;1;por isso a A é errada;;30/03/2017 19:59;Atividade_01;
0060c856-a40a-4199-aaad-3159913f84d7;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;desvio padrao primeiro vemos a media isso;;30/03/2017 19:59;Atividade_03;
0a391db1-505f-4b53-a641-d63823b1a9fd;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;?;;30/03/2017 19:59;Atividade_03;
5e270c64-64f7-47a7-88b5-60e859396d48;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;58;1;sim;;30/03/2017 19:59;Atividade_03;
bc31c3ca-d586-457d-8edd-83c5a9b6d4cb;362c5337-9f7f-46fc-8184-92139f813d6b;37;1;b/ c corretas ;;30/03/2017 19:59;Atividade_01;
8ee86325-ab61-415b-9f85-079c2b67cf91;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;56;1;4min reponde ai time;;30/03/2017 19:59;Atividade_02;
07828f6a-4ec5-401c-88b4-ca996a6d880f;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;que deu 17,8;;30/03/2017 20:00;Atividade_03;
7d549fe6-0f82-497f-9490-5680c8bc54f1;362c5337-9f7f-46fc-8184-92139f813d6b;37;1;https://www.passeidireto.com/arquivo/24158561/apostila-probabilidade-e-estatistica/21;;30/03/2017 20:00;Atividade_01;
fb326154-fb62-42ef-9b89-79abf82b9640;362c5337-9f7f-46fc-8184-92139f813d6b;37;1;tem aqui;;30/03/2017 20:00;Atividade_01;
4ffea5b2-19f7-4586-92ba-00d00d77f8e1;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;a C deu uma bugada agora kkk;;30/03/2017 20:00;Atividade_02;
5cfc7835-85b6-4f04-b00b-c022dcebe6f2;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;47;1;o que vcs acaham qu é?;;30/03/2017 20:00;Atividade_02;
1c80d9a5-e15f-4028-9a29-d2e07f3c9c3f;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;55;1;desculpa, não vi que já tinham começado;;30/03/2017 20:00;Atividade_03;
b261ae3f-4fea-4d10-be3f-d4f4ad9ec8d5;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;ai disso subtrai cada valor;;30/03/2017 20:00;Atividade_03;
6d1956ce-a590-40cf-a688-5a203f883c1b;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;58;1;agora tem que tirar o valor de x ,da media;;30/03/2017 20:00;Atividade_03;
233d65c4-b669-4350-8ae1-d9166b698747;362c5337-9f7f-46fc-8184-92139f813d6b;37;1;ahhh aqui explicou bem a letra A;;30/03/2017 20:00;Atividade_01;
a903df75-f260-4874-8f7c-9f46ab87461b;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;48;1;eu ja respondi;;30/03/2017 20:00;Atividade_02;
8c2d66c6-c4d2-49e2-ade2-ba5b905e4c3f;362c5337-9f7f-46fc-8184-92139f813d6b;37;1;No entanto, uma amostra grande não é, necessariamente, uma boa amostra. Embora seja necessário ter uma amostra que seja suficientemente grande,   émais importante ter uma amostra na qual os dados tenham sido escolhidos de alguma maneira apropriada, tal como seleção aleatória (descrita mais adiante).;;30/03/2017 20:00;Atividade_01;
29119fa5-efa1-4925-9d1e-20dba93cbcf9;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;58;1;pelas minhas contas deu 3,08;;30/03/2017 20:00;Atividade_03;
3d0b339f-9d9a-4b2f-886d-98870e10cf2c;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;58;1;no caso letra f;;30/03/2017 20:00;Atividade_03;
e9a3436a-9c13-45bf-b952-bd8798db5efa;362c5337-9f7f-46fc-8184-92139f813d6b;52;1;D) errada! Porque uma amostra grande não quer dizer que ela seja a mais adequada ;;30/03/2017 20:01;Atividade_01;
5f1d1613-2368-4c77-934a-37981c24afc6;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;47;1;o que é pra responder;;30/03/2017 20:01;Atividade_02;
20704ed5-d619-463a-9100-2bc20235ecf3;362c5337-9f7f-46fc-8184-92139f813d6b;49;1;D é obvioque aerrada, pois tem ue haver aleaoriedade nas pesquisas;;30/03/2017 20:01;Atividade_01;
240b1f3b-3214-481f-bde4-6c2244d531cc;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;A C eles dão o exemplo de uma doença que está relacionada à outra;;30/03/2017 20:01;Atividade_02;
38cb8d11-8e3a-4dc1-9b04-b76135ca2e98;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;58;1;chegaram no msm resultado?;;30/03/2017 20:01;Atividade_03;
09b44c69-d9d7-4516-a476-26ddeb149f87;362c5337-9f7f-46fc-8184-92139f813d6b;37;1;hahah boa;;30/03/2017 20:01;Atividade_01;
c13a3f1f-c241-4bfc-af33-ad76ca0c6114;362c5337-9f7f-46fc-8184-92139f813d6b;37;1;entao b/c ;;30/03/2017 20:01;Atividade_01;
1daf1eb9-247f-4d6c-be49-6f7cd2b004e4;362c5337-9f7f-46fc-8184-92139f813d6b;37;1;?;;30/03/2017 20:01;Atividade_01;
cf871130-7b84-478f-8b8e-4f73a298de4b;362c5337-9f7f-46fc-8184-92139f813d6b;52;1;Sim, b/c corretas;;30/03/2017 20:01;Atividade_01;
ceed2539-4747-4957-9328-708d5e39ecb7;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;44;1;não, vou terminar a conta;;30/03/2017 20:02;Atividade_03;
3500c027-ae85-46e2-aaac-e4f564b0a5f0;362c5337-9f7f-46fc-8184-92139f813d6b;52;1;A/ d errada;;30/03/2017 20:02;Atividade_01;
cd94ed53-2a29-4243-8331-bb40c0d369f8;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;56;1;então cara, isso que eu to achando mto estranho;;30/03/2017 20:02;Atividade_02;
8270e2cb-fbee-4346-b04d-f594fbafcecc;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;58;1;ok;;30/03/2017 20:02;Atividade_03;
372638ff-dc48-4d5a-847f-dedec3c6d04a;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;56;1;msm pesquisando, nao tem nada muito relacionado com as alternativas;;30/03/2017 20:02;Atividade_02;
c94817a9-fd9e-4a2b-98e2-d6ad469cdff1;362c5337-9f7f-46fc-8184-92139f813d6b;52;1;Pode ser?;;30/03/2017 20:02;Atividade_01;
b2bec17b-4c95-4faa-8beb-e462b2109afa;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;to termindo ainda;;30/03/2017 20:02;Atividade_03;
51908352-4ee6-4317-8d1f-9d3d0b555e3b;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;sim;;30/03/2017 20:02;Atividade_02;
6d3861f9-f6d3-414d-b378-6bc7b63e2e0d;362c5337-9f7f-46fc-8184-92139f813d6b;37;1;ja marquei ;;30/03/2017 20:02;Atividade_01;
055296ec-ef96-48d7-8954-3e4da6e297f9;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;tiramos a C?;;30/03/2017 20:02;Atividade_02;
d66ed208-61af-483d-869c-6a5ef2b83bc1;362c5337-9f7f-46fc-8184-92139f813d6b;52;1;Dmr;;30/03/2017 20:02;Atividade_01;
04b90d29-6bf0-499c-81f3-a4ba11acdf72;362c5337-9f7f-46fc-8184-92139f813d6b;49;1;éisso a msm;;30/03/2017 20:02;Atividade_01;
3433c1c8-3130-40a0-8af7-9948c4371483;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;48;1;sim;;30/03/2017 20:02;Atividade_02;
5e039fa1-c094-4554-a893-f21cbc9c0ca7;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;B e D?;;30/03/2017 20:02;Atividade_02;
ac00d126-ea65-4bec-a5e3-5ac9432ff69e;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;Fechou?;;30/03/2017 20:03;Atividade_02;
f62a15bf-7c07-4eb5-b464-c64129b9bd69;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;48;1;melhor acertar parcialmente do que errar tudo;;30/03/2017 20:03;Atividade_02;
72e36da4-4a24-41fc-9a33-1d81a3b43332;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;Foi mal ae time;;30/03/2017 20:03;Atividade_02;
3fe99d7f-19c5-493b-b7db-13a617047ae7;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;confundi nós;;30/03/2017 20:03;Atividade_02;
b24b55af-5374-4241-a75b-e979bf4cba2c;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;Responderam?;;30/03/2017 20:03;Atividade_02;
d5f9f5e8-1b7c-461a-94ed-1f2e9ee28d61;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;47;1;vai renan;;30/03/2017 20:03;Atividade_02;
85136527-eefe-4949-b0e6-ec22176df78e;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;47;1;responde vado;;30/03/2017 20:03;Atividade_02;
d2493089-551e-4574-b978-a238da855a11;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;47;1;viad;;30/03/2017 20:03;Atividade_02;
1c166d57-9b94-4dd6-838c-5ee019b6d2fb;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;47;1;o;;30/03/2017 20:04;Atividade_02;
37130f6f-3127-41cf-9245-7cac231aff5c;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;44;1;bateu com o resultado da Tamires];;30/03/2017 20:04;Atividade_03;
5a00a062-c60e-4bb4-a903-89475649642a;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;56;1;vcs;;30/03/2017 20:04;Atividade_02;
1882e90f-d224-4c91-a98e-a008d4a55ce5;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;44;1;letra F;;30/03/2017 20:04;Atividade_03;
619e0f1f-a317-455e-b8b6-75efbbac3b12;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;56;1;tem que responder;;30/03/2017 20:04;Atividade_02;
68c0a07a-6bcf-4ff8-9355-625cdb2cfe79;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;56;1;d novo;;30/03/2017 20:04;Atividade_02;
17948d73-fb8c-440b-a825-77fad37c92db;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;58;1;rebeca?;;30/03/2017 20:04;Atividade_03;
bcbc92fc-f6dc-4826-a26e-58d96c44998d;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;já respondi;;30/03/2017 20:04;Atividade_02;
025a49f3-c6a5-4ed4-8cde-007d8aa04dd6;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;56;1;eu tbm;;30/03/2017 20:04;Atividade_02;
c7fecf90-0925-45f7-bd3f-05c1ea9964ac;22ada074-9ad0-4ea3-ac61-6d08c9bc5756;50;1;que boxta;;30/03/2017 20:04;Atividade_02;
b0ea5349-e25e-4431-9a34-baaaab9fdb08;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;55;1;oii;;30/03/2017 20:05;Atividade_03;
bbf5219b-0d1e-45dc-9e5a-3bc53a878009;0f39c42c-30cd-4f24-8d6c-80c1c772edad;47;1;aeee;;30/03/2017 20:05;Atividade_02;
ece43b8b-c92b-4079-8c6b-18b90cbc01b6;0f39c42c-30cd-4f24-8d6c-80c1c772edad;56;1;nice ;;30/03/2017 20:05;Atividade_02;
b8b30581-d3d8-45e7-b9e1-3236002a93a9;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;55;1;fazendo ainda;;30/03/2017 20:05;Atividade_03;
a322f2bc-cdea-4671-89a1-6bc0c38b0c16;0f39c42c-30cd-4f24-8d6c-80c1c772edad;48;1;falei;;30/03/2017 20:05;Atividade_02;
e1fda66c-5d07-4a8e-99f3-a7ce48cd6719;0f39c42c-30cd-4f24-8d6c-80c1c772edad;50;1;aaaaaaeeee;;30/03/2017 20:05;Atividade_02;
2681329c-288a-4077-aa1a-b2db71c74414;0f39c42c-30cd-4f24-8d6c-80c1c772edad;50;1;pqp;;30/03/2017 20:05;Atividade_02;
ed903438-162e-4913-a64b-2728e7ac1f8c;0f39c42c-30cd-4f24-8d6c-80c1c772edad;50;1;que legal;;30/03/2017 20:05;Atividade_02;
4d09e090-5a5f-4404-9b1b-f04088fafe30;0f39c42c-30cd-4f24-8d6c-80c1c772edad;50;1;agora aquele excel;;30/03/2017 20:06;Atividade_02;
00756660-114f-4c83-9d8d-e2e838749759;0f39c42c-30cd-4f24-8d6c-80c1c772edad;56;1;A  e E?;;30/03/2017 20:06;Atividade_02;
0555a5b3-2b79-4e14-91a4-008ca972fd09;0f39c42c-30cd-4f24-8d6c-80c1c772edad;47;1;modal 17?;;30/03/2017 20:07;Atividade_02;
d135b4f2-cec6-4f25-b27f-15a99d71f3c3;0f39c42c-30cd-4f24-8d6c-80c1c772edad;47;1;nosa;;30/03/2017 20:07;Atividade_02;
cd322eba-a934-4f5f-9056-b941b04d9652;0f39c42c-30cd-4f24-8d6c-80c1c772edad;56;1;modal 13 n?;;30/03/2017 20:07;Atividade_02;
570d9a53-5c92-41d3-b985-31e522c51055;0f39c42c-30cd-4f24-8d6c-80c1c772edad;47;1;esuce;;30/03/2017 20:07;Atividade_02;
e953eb5e-b79b-4814-a705-684cc6da77ce;0f39c42c-30cd-4f24-8d6c-80c1c772edad;47;1;to viajendo;;30/03/2017 20:07;Atividade_02;
3a263970-e33e-463d-a4c0-3c13b0672e13;0f39c42c-30cd-4f24-8d6c-80c1c772edad;47;1;ta certo;;30/03/2017 20:08;Atividade_02;
aca097c6-3d5e-49bc-8bb0-6acbc6d8215b;0f39c42c-30cd-4f24-8d6c-80c1c772edad;47;1;respondi;;30/03/2017 20:08;Atividade_02;
a1ba4a2f-2365-49a2-b208-6b7d82305c64;0f39c42c-30cd-4f24-8d6c-80c1c772edad;50;1;sim;;30/03/2017 20:08;Atividade_02;
6155ad6e-53cc-423d-8615-96db15f3cc2f;0f39c42c-30cd-4f24-8d6c-80c1c772edad;50;1;fechou;;30/03/2017 20:08;Atividade_02;
e29eb9d5-27a3-42fd-9fe7-eccfd403b9f4;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;58;1;blz;;30/03/2017 20:08;Atividade_03;
f9e86b88-75ec-4b18-b143-0526edb3210d;0f39c42c-30cd-4f24-8d6c-80c1c772edad;50;1;A e E;;30/03/2017 20:08;Atividade_02;
121ac5fd-ac6e-46bc-aac1-0366edf25368;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;deu 17.62 ai coloca na raiz;;30/03/2017 20:08;Atividade_03;
99a9fdc2-35f5-4956-bbff-00e42691b29d;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;55;1;bateu com o teu resultado;;30/03/2017 20:08;Atividade_03;
cfd4797d-9817-4beb-aa5b-c2cccc5233af;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;44;1;avisem quando terminarem;;30/03/2017 20:08;Atividade_03;
1291c382-e036-4e7a-a7c4-c04a5561bb6f;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;deu isso na de vcs;;30/03/2017 20:08;Atividade_03;
d34f6b32-c906-446c-9248-e2ebc0d4d6dc;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;55;1;só achei estranho não arredondar pra 3,1 ;;30/03/2017 20:09;Atividade_03;
512bc60c-2ef7-4aaf-b73e-3f94ac872a4b;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;ai q da 3;;30/03/2017 20:09;Atividade_03;
152b22de-11f2-4e7e-bd76-0b49f1ca10ce;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;55;1;porque pelas regras lá acima de cinco arredonda pra cima;;30/03/2017 20:09;Atividade_03;
fa8db01c-1b7f-4d76-908f-b5c9f145b7a7;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;44;1;pois é,;;30/03/2017 20:09;Atividade_03;
3f240e56-6e37-4a86-b4c6-957027f5400a;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;58;1;siim,mais ja que so tem essa,é a que colocamos kkk;;30/03/2017 20:09;Atividade_03;
8103713e-64a0-48da-a084-2498ed83b435;2d91db81-aecc-48e8-87ea-56f7a05cabff;50;1;o/;;30/03/2017 20:10;Atividade_01;
b48757b3-b962-4360-8fa9-7628207b7ba3;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;58;1;F?;;30/03/2017 20:10;Atividade_03;
bafb5763-a21f-4fd3-a737-b13e9216dbdf;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;44;1;vamos responder;;30/03/2017 20:10;Atividade_03;
43a42c92-b9e8-43a1-91a6-16c7e8796749;2d91db81-aecc-48e8-87ea-56f7a05cabff;56;1;A falsa;;30/03/2017 20:10;Atividade_01;
af1dc3e7-498e-40ad-9aa7-85f23dc321f1;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;57;1;sim;;30/03/2017 20:10;Atividade_03;
d1e9a273-e6e2-44fb-9c81-083d4f362f6f;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;55;1;e ele usar regra empirica de amplitude, que é o maior menos o menor;;30/03/2017 20:10;Atividade_03;
728d7297-c003-4e8c-82bb-e0d1cba9d248;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;55;1;vamos ue;;30/03/2017 20:10;Atividade_03;
470e8cca-5b98-493c-bf45-9be03f74bcc2;2d91db81-aecc-48e8-87ea-56f7a05cabff;48;1;opa;;30/03/2017 20:10;Atividade_01;
26bd7ced-4c82-4b0c-bda5-72d1a64cc0ff;2d91db81-aecc-48e8-87ea-56f7a05cabff;50;1;Verdade, que é falsa;;30/03/2017 20:10;Atividade_01;
6814a1bb-7167-4868-ab41-633ef3c3e813;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;58;1;respondi;;30/03/2017 20:10;Atividade_03;
e613259d-5e46-448d-8c84-88120e1208a8;815d36fa-a0ef-4ffc-b438-0591ca5bfe5d;44;1;respondido;;30/03/2017 20:10;Atividade_03;
