ID-COLABORAÇAO;QUESTAO;ALUNO;TIPO COLAB;MENSAGEM;ARQUIVO;DATA/HORA;Como saber a qual CHAT pertence  ATIVIDADE?;;
b2ea31c6-f2a8-4876-96a9-75873e5f2616;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;60;1;tava igual praticamente mas ok o final devia mudar;;31/03/2017 13:14;;;
e04ff371-86e7-4941-b096-a13e06f11bfa;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;60;1;erro amostral é a diferença entre o resultado amostral e o verdadeiro resutado da população;;31/03/2017 13:14;;;
460aecc0-d3a8-4ad0-905e-43eb3c2408d1;2836d4da-7e77-4bca-90ac-e1459889182c;51;1;a b tá certa;;31/03/2017 19:21;;;
aeb0d360-19b5-4659-8438-5766b04aba9c;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;59;1;u variabilidade amostral é a diferença entre a estimativa da amostra e o parâmetro da população. Decorre da própria noção de amostra.;;31/03/2017 13:15;;;
22f0fe7e-85c8-4946-97a0-aed6de83d67e;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;59;1;erro amostral;;31/03/2017 13:15;;;
2080605f-ca55-4ba2-9ee1-29d90160bbc0;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;60;1;sim;;31/03/2017 13:15;;;
cedff637-35ed-4dbe-a280-4cc19622a425;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;60;1;a ta certa entao;;31/03/2017 13:15;;;
096909c8-6058-490a-9a71-b7109e75b967;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;59;1;sim;;31/03/2017 13:15;;;
f2d52da8-e757-46c8-86e7-af808a145cf3;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;63;1;vamos procura a b e a c;;31/03/2017 13:15;;;
88bfeb3d-5cf2-423c-8269-fc4604c2e3e0;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;59;1;eu acho que a c ta correta;;31/03/2017 13:16;;;
c4529771-a8be-46a3-b453-b5556741a8c9;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;59;1;pq se for tendencioso nao tem como a pesquisa condizer com a realidade;;31/03/2017 13:16;;;
819beb02-9e6c-45ea-b8da-f6a0d601741b;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;60;1;eu to pensando mas dai ele fala nenhuma manipulaçao;;31/03/2017 13:17;;;
16c9c7b2-d0ea-4157-ac19-6e41eb81d180;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;60;1;e se for usar moda ou mediana;;31/03/2017 13:17;;;
b787b51f-87b9-4368-a0e1-2e87a091d7a4;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;60;1;q tira os estremos;;31/03/2017 13:17;;;
68008aaf-74e1-4b7d-9c01-4c0150b65202;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;60;1;depende o caso da pra salvar;;31/03/2017 13:18;;;
79c7d45d-193f-4078-baaf-cd771235f186;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;60;1;mas errei a passada nessa vou na sua;;31/03/2017 13:18;;;
b11524ef-b86c-4b3e-bac6-93c0820692a2;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;60;1;vc q decide hahaha;;31/03/2017 13:18;;;
a659d68b-1191-404a-b805-01168077a04a;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;59;1;o willian decide enntao;;31/03/2017 13:18;;;
fb016cbe-8642-4675-afb5-fc669ca14d04;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;27;1;Sim o will decide;;31/03/2017 13:18;;;
d57e529a-8335-437e-b2aa-59a90961ff45;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;59;1;decide ai will hahah;;31/03/2017 13:19;;;
fbdc0246-0061-419c-9f97-589b3d03a821;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;63;1;to procurando;;31/03/2017 13:19;;;
22877e4b-91ba-4263-90e1-bb5cd12b8e80;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;63;1;um minuto;;31/03/2017 13:19;;;
91c9c6a4-2ded-43d0-9c3b-74f682ad7224;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;63;1;eu colocaria a c tbm;;31/03/2017 13:19;;;
d84c3b21-7262-4906-9a49-2600264bd67b;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;63;1;B o que fazemos ?;;31/03/2017 13:19;;;
353bc7cf-30ae-4f04-87d1-0a29875410a7;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;59;1;b acho que e falsa;;31/03/2017 13:20;;;
400bcd42-d1d3-417f-acf7-4368467b55c6;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;60;1;entao vamos de a e c;;31/03/2017 13:20;;;
08e429bd-a8f6-4a53-8342-4f7257605961;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;59;1;acho que erro amostral é quando a pesquisa e feita certo e mesmo assim da diferença;;31/03/2017 13:20;;;
cd714331-9e9e-4a65-9313-d71138212bc9;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;59;1;no caso dos dois nao ta certo a pesquisa;;31/03/2017 13:20;;;
70a78fa9-459e-443c-a683-1a7b23d91856;92b181e1-3ad9-40c0-afd7-7b8eaadd3d96;59;1;minha opinião;;31/03/2017 13:20;;;
096bf331-969e-4606-83d2-f7169c4996f9;2836d4da-7e77-4bca-90ac-e1459889182c;22;1;Nilton;;31/03/2017 19:10;;;
5d3072d3-9412-490d-80e1-a49c51b51f7b;2836d4da-7e77-4bca-90ac-e1459889182c;22;1;tá aberta a questão;;31/03/2017 19:10;;;
c15b9220-1736-4026-a8ea-9dfbd728ec99;2836d4da-7e77-4bca-90ac-e1459889182c;22;1;oi;;31/03/2017 19:17;;;
cb2aab64-1eda-4082-a1e9-a38764d527e7;2836d4da-7e77-4bca-90ac-e1459889182c;22;1;estão ?w;;31/03/2017 19:17;;;
185f4daa-895b-4d25-aafb-9da5d71712ed;2836d4da-7e77-4bca-90ac-e1459889182c;22;1;estão ai ???;;31/03/2017 19:17;;;
f05f20e9-09f9-4dd5-8d8e-127dc5d29994;2836d4da-7e77-4bca-90ac-e1459889182c;51;1;não;;31/03/2017 19:17;;;
60213f24-8429-47d8-b545-404c1ec772b2;2836d4da-7e77-4bca-90ac-e1459889182c;42;1;Oi gente;;31/03/2017 19:17;;;
00ee9196-2430-4ac6-a818-a59c18c57600;2836d4da-7e77-4bca-90ac-e1459889182c;51;1;kkkkkkkkk;;31/03/2017 19:17;;;
f9208622-6acb-46eb-84f5-b7e5f51d77b0;2836d4da-7e77-4bca-90ac-e1459889182c;42;1;to aqiu;;31/03/2017 19:17;;;
0a8c43de-dfa8-4d8a-8dfc-649558e8d563;2836d4da-7e77-4bca-90ac-e1459889182c;22;1;Oii;;31/03/2017 19:17;;;
1a11b755-931b-4e23-85ae-0bf8493cc7a7;2836d4da-7e77-4bca-90ac-e1459889182c;21;1;oiii;;31/03/2017 19:18;;;
c64505b2-7f15-421a-84e2-20c7055ad0e7;2836d4da-7e77-4bca-90ac-e1459889182c;21;1;to tbb;;31/03/2017 19:18;;;
8f0745e5-79ce-487c-ad8c-a48399fd204f;2836d4da-7e77-4bca-90ac-e1459889182c;21;1;gente;;31/03/2017 19:18;;;
5c202a88-c68f-4cb4-83a5-cc355fa0e82f;2836d4da-7e77-4bca-90ac-e1459889182c;21;1;eu acho q essa é a A e a D;;31/03/2017 19:19;;;
658d6e24-a8c2-4d72-bfae-ee23f1f969c7;2836d4da-7e77-4bca-90ac-e1459889182c;21;1;na verdade a D estou na duvida;;31/03/2017 19:19;;;
de0a0361-d02a-4342-9f6b-aaaf4b0789b0;2836d4da-7e77-4bca-90ac-e1459889182c;51;1;acho que a b também é;;31/03/2017 19:19;;;
3d0ca5b5-4eff-4b5d-abc6-901d396c6295;2836d4da-7e77-4bca-90ac-e1459889182c;22;1;estou olhando na apostilinha;;31/03/2017 19:20;;;
8cdd24d2-76f3-4dcd-ac30-9d0b55df2170;2836d4da-7e77-4bca-90ac-e1459889182c;51;1;a A B D E ;;31/03/2017 19:20;;;
f939798b-d4b1-49fa-95a6-d47b57a587ae;2836d4da-7e77-4bca-90ac-e1459889182c;51;1;tenho tipo quase certeza;;31/03/2017 19:20;;;
879446f0-435a-4f47-b402-42c8b9c29c53;2836d4da-7e77-4bca-90ac-e1459889182c;42;1;eu tenho certeza da A tambem;;31/03/2017 19:21;;;
e65df944-c9ef-4e07-9dbf-d4ae7f56866e;2836d4da-7e77-4bca-90ac-e1459889182c;21;1;eai meninas;;31/03/2017 19:21;;;
51c0e47f-ea39-4217-9fee-2042c732c5db;2836d4da-7e77-4bca-90ac-e1459889182c;42;1;Acho que a b não é;;31/03/2017 19:21;;;
da81b373-000a-47ec-9bda-eb5f91f1b0e0;2836d4da-7e77-4bca-90ac-e1459889182c;21;1;vamos marcar as 4 entao ?;;31/03/2017 19:21;;;
48246d9f-9030-43a2-81c7-cb00f5682dbc;2836d4da-7e77-4bca-90ac-e1459889182c;21;1;hahahah;;31/03/2017 19:21;;;
edf2dbd7-7f7e-4f63-ab9b-40492fb14f51;2836d4da-7e77-4bca-90ac-e1459889182c;21;1;eu tb acho q a B nao;;31/03/2017 19:21;;;
a02ef04e-a98e-424a-8bef-f2e37f8abcc4;2836d4da-7e77-4bca-90ac-e1459889182c;22;1;pode ser;;31/03/2017 19:21;;;
df3f9bde-02fb-453f-bf06-7c147a794c7f;2836d4da-7e77-4bca-90ac-e1459889182c;21;1;mas ia marcar pq o Nilton falou;;31/03/2017 19:21;;;
ca0e6b4a-c93b-4b6c-a331-5a779d10a9e7;2836d4da-7e77-4bca-90ac-e1459889182c;51;1;O nível NOMINAL é também conhecido como categórico ou qualitativo. Não há relação de maior, menor ou qualquer escala de ordem. Uma variável NOMINAL pode apenas ser igual ou diferente de outra variável NOMINAL.;;31/03/2017 19:21;;;
753ea342-dfce-4af9-9f2a-5f1996be1e87;2836d4da-7e77-4bca-90ac-e1459889182c;21;1;blz;;31/03/2017 19:22;;;
77be5a0e-2a3f-4a0f-a8fb-d384e08ae91f;2836d4da-7e77-4bca-90ac-e1459889182c;42;1;tenho certeza da D;;31/03/2017 19:22;;;
7cb39289-749d-4296-a4c0-120d89bf98d3;2836d4da-7e77-4bca-90ac-e1459889182c;21;1;a D eu tb tenho;;31/03/2017 19:22;;;
e4b0e257-9be7-4119-b768-4c3e16d7707a;2836d4da-7e77-4bca-90ac-e1459889182c;42;1;então é a b e d?;;31/03/2017 19:22;;;
7872de49-b133-496f-992a-9f9963176b4b;2836d4da-7e77-4bca-90ac-e1459889182c;51;1;A e tbm;;31/03/2017 19:23;;;
58b1bdef-25b3-44db-828f-4b557f825950;2836d4da-7e77-4bca-90ac-e1459889182c;21;1;bele;;31/03/2017 19:23;;;
748c4ad3-76c5-472f-9bed-21c0156074ba;2836d4da-7e77-4bca-90ac-e1459889182c;42;1;a b d e ?;;31/03/2017 19:23;;;
828af88c-bc4d-4344-9fe1-20cbd5282dc5;2836d4da-7e77-4bca-90ac-e1459889182c;51;1;sim;;31/03/2017 19:23;;;
c60a3fc1-1682-42ac-a6bb-15c34d74be66;2836d4da-7e77-4bca-90ac-e1459889182c;21;1;marquei essas;;31/03/2017 19:23;;;
664c284a-7229-4839-a810-255972be12fc;2836d4da-7e77-4bca-90ac-e1459889182c;51;1;eu marquei isso pelo menso;;31/03/2017 19:23;;;
adacda40-0464-4770-a1f3-889d777ee188;2836d4da-7e77-4bca-90ac-e1459889182c;42;1;ok gente;;31/03/2017 19:23;;;
13c6b4c9-6485-439a-b90d-d38393ded1cb;018442c1-199c-4d64-aadb-9e40f7c14182;51;1;deu ruim kk;;31/03/2017 19:24;;;
018f1647-a31c-49c2-bab9-f6986872144f;018442c1-199c-4d64-aadb-9e40f7c14182;42;1;UHSUSHAUSHAUSHAUHSUAHSUAHS;;31/03/2017 19:24;;;
254184ed-3b0b-4adb-b234-819b705ce5c1;018442c1-199c-4d64-aadb-9e40f7c14182;42;1;deu ruim mesmo;;31/03/2017 19:24;;;
be80bc01-8d37-4fa9-98e7-c92daec73db6;018442c1-199c-4d64-aadb-9e40f7c14182;22;1;a) Uma amostra grande é sempre uma boa amostra.;;31/03/2017 19:24;;;
1ec1b427-0914-4e8f-88de-0302e3a3b514;018442c1-199c-4d64-aadb-9e40f7c14182;21;1;só nao era a e né?;;31/03/2017 19:24;;;
d54b63c5-ca80-4203-9d74-ef815d8a507d;018442c1-199c-4d64-aadb-9e40f7c14182;51;1;mas erramos só uma ne?;;31/03/2017 19:24;;;
742db754-7fe6-41fb-8758-b7bd8a28a27b;018442c1-199c-4d64-aadb-9e40f7c14182;21;1;kkkkkk;;31/03/2017 19:24;;;
3e6b7ee1-4a34-45cf-a986-e06e581958e8;018442c1-199c-4d64-aadb-9e40f7c14182;42;1;siim;;31/03/2017 19:24;;;
c6e778da-6012-4d69-b208-9327018ccccc;018442c1-199c-4d64-aadb-9e40f7c14182;42;1;erramos só a e;;31/03/2017 19:24;;;
ce6acc9e-5803-4a4d-8ea3-2385b232aa78;018442c1-199c-4d64-aadb-9e40f7c14182;51;1;a A tá errada será?;;31/03/2017 19:25;;;
3c3e41e6-08f4-4689-8cff-58568caf3656;018442c1-199c-4d64-aadb-9e40f7c14182;21;1;essa acho que ésó a b;;31/03/2017 19:25;;;
03719ebe-1ff6-4187-9863-550f117b34e0;018442c1-199c-4d64-aadb-9e40f7c14182;42;1;acho que A não ta certa;;31/03/2017 19:25;;;
a90df6ee-6301-4aa2-aac3-5877d9ef2be4;018442c1-199c-4d64-aadb-9e40f7c14182;21;1;eu tb acho que não;;31/03/2017 19:25;;;
39a9f7f9-a868-4d82-a909-44f659ee4d8e;018442c1-199c-4d64-aadb-9e40f7c14182;51;1;tbm acho que é só a B;;31/03/2017 19:25;;;
e126169c-e14e-4d2e-acc3-fbebe2d219f2;018442c1-199c-4d64-aadb-9e40f7c14182;42;1;acho que é só a B tambem;;31/03/2017 19:26;;;
e8ca51a2-245e-456c-8d11-accf8c90830f;018442c1-199c-4d64-aadb-9e40f7c14182;22;1;"amostras desnecessariamente grandes acarretam desperdício de tempo e de dinheiro; • e amostras excessivamente pequenas podem levar a resultados não confiáveis";;31/03/2017 19:26;;;
4890de49-69da-4ac5-bd97-f2adfa996092;018442c1-199c-4d64-aadb-9e40f7c14182;42;1;a D ta errada;;31/03/2017 19:26;;;
bead21b9-58bc-4825-9956-5e7d673cc3d8;018442c1-199c-4d64-aadb-9e40f7c14182;51;1;bora marcar só B então?;;31/03/2017 19:26;;;
f2800f9e-5cda-4f2a-b562-cfb802ae7f24;018442c1-199c-4d64-aadb-9e40f7c14182;21;1;simm;;31/03/2017 19:26;;;
c6d905db-585b-4225-b62d-670a187c46dd;018442c1-199c-4d64-aadb-9e40f7c14182;42;1;mas essa c, to na duvida;;31/03/2017 19:27;;;
eeeaa768-6cd5-4068-8cc3-faee5a1aafec;018442c1-199c-4d64-aadb-9e40f7c14182;42;1;ta, vamos marca só a B então;;31/03/2017 19:27;;;
4477c747-b2b2-4256-b40d-aedbcafd729f;3dada165-2770-4554-95a2-91837b89e9fb;22;1;Oi;;31/03/2017 19:28;;;
824ed2a5-8257-46ae-8a4e-0c1d6915f646;3dada165-2770-4554-95a2-91837b89e9fb;22;1;vamos iniciar a 2 então?;;31/03/2017 19:28;;;
2cc10f88-fbe2-49f6-a99d-789a8d62d8e0;3dada165-2770-4554-95a2-91837b89e9fb;51;1;Qual é essa?;;31/03/2017 19:28;;;
bcdc141f-bfea-446d-8918-719bfea8da4f;3dada165-2770-4554-95a2-91837b89e9fb;21;1;baaaaamus;;31/03/2017 19:28;;;
0483e63c-05fb-47cd-93ad-766e49495707;3dada165-2770-4554-95a2-91837b89e9fb;51;1;Não dá pra fazer amanhã?;;31/03/2017 19:28;;;
9114b375-1eb1-4dd4-a16f-8273bb38ae12;3dada165-2770-4554-95a2-91837b89e9fb;51;1;vamos então kk;;31/03/2017 19:28;;;
374d86cd-62cc-4210-9d6a-31a6f5ba8c6e;3dada165-2770-4554-95a2-91837b89e9fb;21;1;vamos fazer as 3 hj já;;31/03/2017 19:28;;;
2b29f179-55be-41b4-9b76-81742e3cad37;3dada165-2770-4554-95a2-91837b89e9fb;21;1;pq aí ja nos livramos kkkkk;;31/03/2017 19:28;;;
ca86fab6-503d-4613-9946-163e52d25ccc;3dada165-2770-4554-95a2-91837b89e9fb;21;1;sério;;31/03/2017 19:28;;;
f7e17c5b-72d6-4cfb-9ef3-0c0984c0ee98;3dada165-2770-4554-95a2-91837b89e9fb;42;1;aproveitar que ta todo mundo online kk;;31/03/2017 19:28;;;
1cbf131a-0a4f-40c8-bd41-a70f51133564;3dada165-2770-4554-95a2-91837b89e9fb;21;1;bem dessa;;31/03/2017 19:28;;;
870abc2c-cce3-4400-94e1-3bac93d4ec04;3dada165-2770-4554-95a2-91837b89e9fb;22;1;é vdd mesmo;;31/03/2017 19:28;;;
3bc59adb-0957-4a01-b511-1c685b90117e;3dada165-2770-4554-95a2-91837b89e9fb;22;1;tenho altas provas semana que vem;;31/03/2017 19:29;;;
116abfbc-b777-46bb-ba72-f118f3befa73;3dada165-2770-4554-95a2-91837b89e9fb;21;1;pq fds nao quero entrar aqui hahahaha;;31/03/2017 19:29;;;
603aa245-67f6-4d44-aa93-b60cfcb19232;3dada165-2770-4554-95a2-91837b89e9fb;42;1;vamos lá então;;31/03/2017 19:29;;;
bdedfc4e-43d3-45cf-9ed9-c0d97566bfc0;3dada165-2770-4554-95a2-91837b89e9fb;21;1;me simpatizei com a D ;;31/03/2017 19:29;;;
afe78e92-0d6a-4023-8bcc-ab7204ce77d2;3dada165-2770-4554-95a2-91837b89e9fb;21;1;kkkkkk;;31/03/2017 19:29;;;
88bd484e-175c-4c54-842f-83e967567efc;85fa5189-c9d8-4a95-ad04-12f7dd3eadf3;41;1;Sim;;31/03/2017 22:20;;;
4f681a8e-0e32-4265-b1e9-d728e19662fe;3dada165-2770-4554-95a2-91837b89e9fb;22;1;São aqueles em que os participantes da pesquisa não são sorteados para os respectivos grupos, porque já pertencem a eles antes do início da pesquisa. São apenas selecionados.;;31/03/2017 19:30;;;
2f9f616c-6077-4b01-aa2d-b8a9b6d44f4e;3dada165-2770-4554-95a2-91837b89e9fb;51;1;ACho que é a d tbm;;31/03/2017 19:31;;;
835b34a7-455e-49e8-af34-fb38dac1d4b9;3dada165-2770-4554-95a2-91837b89e9fb;22;1;http://www.dicionarioinformal.com.br/prospectivo/;;31/03/2017 19:31;;;
75dbb064-87c3-4f0c-bf21-244b08327ddf;3dada165-2770-4554-95a2-91837b89e9fb;42;1;acho que a D esta certa;;31/03/2017 19:31;;;
9d8f9a4b-8f62-4859-95af-bd5bfb20b402;3dada165-2770-4554-95a2-91837b89e9fb;51;1;D então?;;31/03/2017 19:31;;;
46004a8b-43a7-42fb-9877-e975f16a6848;3dada165-2770-4554-95a2-91837b89e9fb;21;1;bora;;31/03/2017 19:32;;;
ea864006-27fd-48a2-8bda-90d15b58a7e0;3dada165-2770-4554-95a2-91837b89e9fb;22;1;Em epidemiologia e estatística um estudo observacional faz inferências sobre o possível efeito de um tratamento em um grupo de indivíduos, onde a alocação dos indivíduos em um grupo em comparação com um grupo pré-selecionado está além do controle do pesquisador.;;31/03/2017 19:32;;;
a37d5614-f43e-4403-a4d2-88bf180a05b8;3dada165-2770-4554-95a2-91837b89e9fb;42;1;a letra C tambem, não?;;31/03/2017 19:32;;;
23169b94-a06f-4e8b-a3c8-172f906fb93f;3dada165-2770-4554-95a2-91837b89e9fb;22;1;acredito eu que a C esteja certa;;31/03/2017 19:32;;;
d02bef03-4b26-491f-b4d1-231d0c4426e4;3dada165-2770-4554-95a2-91837b89e9fb;21;1;c e d entao?;;31/03/2017 19:33;;;
aea284b5-fa8f-458a-b6d8-6f36659be2ca;3dada165-2770-4554-95a2-91837b89e9fb;42;1;C e C tão cetas;;31/03/2017 19:33;;;
6e3f4941-f6fc-4e6f-853c-9d8dc9c9832b;3dada165-2770-4554-95a2-91837b89e9fb;42;1;certas*;;31/03/2017 19:33;;;
b6e634ee-b849-454d-8774-835681f72712;3dada165-2770-4554-95a2-91837b89e9fb;21;1;kkk;;31/03/2017 19:33;;;
7722dd7f-f84f-450e-8172-1809e8680508;3dada165-2770-4554-95a2-91837b89e9fb;42;1;D**;;31/03/2017 19:33;;;
5a48ac08-4190-40b2-acfd-4ae04c32260a;3dada165-2770-4554-95a2-91837b89e9fb;42;1;que dificuldade pra escrever kkk;;31/03/2017 19:33;;;
a89fd4be-e6f6-4c61-be54-62310f5a8170;3dada165-2770-4554-95a2-91837b89e9fb;22;1;aham;;31/03/2017 19:33;;;
5e49f0b8-0899-443f-a516-890d1bf2b98c;3dada165-2770-4554-95a2-91837b89e9fb;22;1;C E D;;31/03/2017 19:33;;;
b926786a-a9f9-4074-bcb2-9b312f33f2ff;3dada165-2770-4554-95a2-91837b89e9fb;51;1;é acho que é a c e d tbm;;31/03/2017 19:33;;;
e541a6a5-4f52-4df3-a908-2dcd3d2c87f6;3dada165-2770-4554-95a2-91837b89e9fb;21;1;marquei;;31/03/2017 19:33;;;
3f88a773-d814-4f7b-8201-0cb340db8b7d;3dada165-2770-4554-95a2-91837b89e9fb;22;1;a A tmb?;;31/03/2017 19:33;;;
d1fdd694-4ee8-4024-9594-6410b0bfe36f;3dada165-2770-4554-95a2-91837b89e9fb;42;1;Sim;;31/03/2017 19:34;;;
037fa447-a856-4084-9f88-e9ad82cee303;3dada165-2770-4554-95a2-91837b89e9fb;42;1;A C D;;31/03/2017 19:34;;;
aa0c5bee-bfc3-491b-8525-f12586a7dbf9;3dada165-2770-4554-95a2-91837b89e9fb;22;1;marquei;;31/03/2017 19:34;;;
1471f294-dbdc-4136-b550-d07db281eedd;3dada165-2770-4554-95a2-91837b89e9fb;22;1;adrineee;;31/03/2017 19:34;;;
40ba8822-12a7-40e2-b1c4-5a8b6f4e8c76;3dada165-2770-4554-95a2-91837b89e9fb;22;1;adriane,;;31/03/2017 19:34;;;
a53cd18f-245d-4cf7-a6bf-0b9f6bb1bc77;3dada165-2770-4554-95a2-91837b89e9fb;22;1;a A tambem;;31/03/2017 19:34;;;
124908fe-b06b-4811-9894-92f567dfb3c1;3dada165-2770-4554-95a2-91837b89e9fb;21;1;marquei [;;31/03/2017 19:34;;;
a4ef9c15-f24c-45d5-8ca8-bb27d0384981;3dada165-2770-4554-95a2-91837b89e9fb;21;1;e agora n vai;;31/03/2017 19:34;;;
b9add953-a68e-4139-bf68-a4949a9f7009;4bee18ea-2a69-4dfd-9ce6-08aa03521f43;22;1;não há moda;;31/03/2017 19:35;;;
9c84772b-aa50-44f2-9c21-b38941818b4e;4bee18ea-2a69-4dfd-9ce6-08aa03521f43;21;1;g;;31/03/2017 19:35;;;
291e5fe0-417d-44d4-8fd9-3e49b199a4b3;4bee18ea-2a69-4dfd-9ce6-08aa03521f43;22;1;isso;;31/03/2017 19:35;;;
b44cdd39-bcf6-4b71-ac1f-f1125e9a9cfd;4bee18ea-2a69-4dfd-9ce6-08aa03521f43;51;1;izi;;31/03/2017 19:36;;;
4cb67824-cb54-4dfa-81be-a81885a3952c;4bee18ea-2a69-4dfd-9ce6-08aa03521f43;51;1;g aqui tbm;;31/03/2017 19:36;;;
b1456542-a01a-4994-9cbf-a33a3f37ed81;4bee18ea-2a69-4dfd-9ce6-08aa03521f43;42;1;Não há moda;;31/03/2017 19:36;;;
b64f343b-afd1-4c63-b290-30285650acfb;4bee18ea-2a69-4dfd-9ce6-08aa03521f43;22;1;marquei;;31/03/2017 19:36;;;
ee3924f5-0681-4c37-b846-ce8812105aa8;3df7b3f7-aebf-4ff1-95a2-cc750139bc9e;51;1;C tá certa;;31/03/2017 19:37;;;
4355fa5f-adb4-46d0-bb69-74b6b896d92c;3df7b3f7-aebf-4ff1-95a2-cc750139bc9e;42;1;C ta certa emsmo;;31/03/2017 19:37;;;
d74e32c0-d1f0-4594-8c89-878fe3b2bf78;3df7b3f7-aebf-4ff1-95a2-cc750139bc9e;42;1;mesmo*;;31/03/2017 19:37;;;
1fc515c8-98e8-47b4-9739-c9da84f0ad39;3df7b3f7-aebf-4ff1-95a2-cc750139bc9e;21;1;acho q a e tb nao ?;;31/03/2017 19:37;;;
7796822d-f521-420e-8857-86050f9f89b1;3df7b3f7-aebf-4ff1-95a2-cc750139bc9e;51;1;tbm acho;;31/03/2017 19:37;;;
3fbd3886-0657-4a77-8978-ad981faf92d2;3df7b3f7-aebf-4ff1-95a2-cc750139bc9e;51;1;C E;;31/03/2017 19:37;;;
d67a199a-1c46-4371-af59-c9f0b5f8df93;3df7b3f7-aebf-4ff1-95a2-cc750139bc9e;42;1;variancia é o quadrado do desvio padrão;;31/03/2017 19:38;;;
df845b09-0c05-4776-98af-a6168f0c0ba4;3df7b3f7-aebf-4ff1-95a2-cc750139bc9e;21;1;beleza;;31/03/2017 19:38;;;
4c3569b5-815a-4fdd-af1c-6e4a89a3eefa;3df7b3f7-aebf-4ff1-95a2-cc750139bc9e;42;1;Marquei essas duas;;31/03/2017 19:39;;;
f870da3b-bc16-471a-b6f7-973c890cdcb0;3df7b3f7-aebf-4ff1-95a2-cc750139bc9e;22;1;só a C e a E;;31/03/2017 19:39;;;
b8c0f9e1-b6d0-47a6-a406-047baa42426e;3df7b3f7-aebf-4ff1-95a2-cc750139bc9e;21;1;eu tb;;31/03/2017 19:39;;;
169fb544-de23-4189-b84f-0e03641959bd;96c379ea-cfa8-4e75-bbfd-a3c7dd448654;21;1;aeee galera;;31/03/2017 19:40;;;
8c87fc75-99dc-435d-abc0-df6c4833bd9d;96c379ea-cfa8-4e75-bbfd-a3c7dd448654;21;1;kkkk;;31/03/2017 19:40;;;
5c1952e7-6d20-4898-b5ed-a62e5b488af7;96c379ea-cfa8-4e75-bbfd-a3c7dd448654;42;1;nossa gente;;31/03/2017 19:40;;;
4c667ea2-38e3-4ae4-8b97-56eed1460b2d;96c379ea-cfa8-4e75-bbfd-a3c7dd448654;42;1;alguem ta conseguindo ler esse grafico?;;31/03/2017 19:40;;;
cf555495-5a46-436d-9e31-986048f87229;96c379ea-cfa8-4e75-bbfd-a3c7dd448654;42;1;suhaushaushaushuhsa;;31/03/2017 19:40;;;
846476a7-3d64-4a00-9ded-3022058b17c2;96c379ea-cfa8-4e75-bbfd-a3c7dd448654;51;1;http://200.102.9.131:8080/Ovaces/img/Figuras/fig3.jpg;;31/03/2017 19:40;;;
e0b7b818-bb21-4f91-b373-a593830bb2f0;96c379ea-cfa8-4e75-bbfd-a3c7dd448654;22;1;NÃO;;31/03/2017 19:40;;;
e9dfd398-fcee-4574-86a4-26eb10b60ee3;96c379ea-cfa8-4e75-bbfd-a3c7dd448654;51;1;vê por esse link;;31/03/2017 19:40;;;
8a5d61cb-8acf-496d-a91f-023029c76cfb;96c379ea-cfa8-4e75-bbfd-a3c7dd448654;21;1;boa pergunta loca kkkkkkk;;31/03/2017 19:40;;;
508103e2-1cfe-4f1d-accc-923b8cbc04e3;96c379ea-cfa8-4e75-bbfd-a3c7dd448654;21;1;eu n to;;31/03/2017 19:40;;;
c3d9faff-7157-4a81-b630-421e4d0b94ed;96c379ea-cfa8-4e75-bbfd-a3c7dd448654;21;1;vamos chutar kkkk;;31/03/2017 19:40;;;
c5b9d98b-fe62-4aff-8f68-043687d9b1da;96c379ea-cfa8-4e75-bbfd-a3c7dd448654;21;1;descul,pa ai teacher;;31/03/2017 19:40;;;
86764e4d-a66d-4737-aa60-c75aa4a9a077;96c379ea-cfa8-4e75-bbfd-a3c7dd448654;22;1;TEM QUE PPUXAR ZOOM NA TELA;;31/03/2017 19:40;;;
