ID-COLABORAÇAO;QUESTAO;ALUNO;TIPO COLAB;MENSAGEM;ARQUIVO;DATA/HORA
9ee37e5b-f8fa-4748-ad98-856a75ff9daf;bd42bddf-e9cf-4053-b14b-52a01430fbc2;50;1;hmm;;30/03/2017 20:25
b5a23703-2ebc-4577-a272-7fd4b4c197cc;efe9969d-61d5-4335-996a-fee8c598a8b9;58;1;siim;;30/03/2017 20:26
91c4d752-8bff-4d5f-8bb2-d5ef9cf62c9e;efe9969d-61d5-4335-996a-fee8c598a8b9;57;1;fica o questionamento;;30/03/2017 20:26
88899f11-d596-46f9-9c3d-54bae74817d9;efe9969d-61d5-4335-996a-fee8c598a8b9;58;1;é o que mandei la em cima;;30/03/2017 20:26
4bb2357c-93e8-41b3-a23c-3d8d77e0d589;efe9969d-61d5-4335-996a-fee8c598a8b9;58;1; e quanto menor for o valor do coeficiente de variação, mais homogêneos é os dados, menor vai ser a dispersão;;30/03/2017 20:26
6d332283-e9f8-4dca-b485-b105c0329a6d;efe9969d-61d5-4335-996a-fee8c598a8b9;44;1;então, pelo q entendi as corretas são duas;;30/03/2017 20:26
a407ce90-690d-4a4e-a8a3-b9749dbd16b2;efe9969d-61d5-4335-996a-fee8c598a8b9;55;1;não tem como as duas estarem certas;;30/03/2017 20:26
f755b2d3-3775-43f5-8d0e-ab4625d6fe0e;efe9969d-61d5-4335-996a-fee8c598a8b9;44;1;uma referente a altura e a outra é a idade;;30/03/2017 20:26
f056c354-bdb8-4fa0-b3ea-65ddc538dffa;efe9969d-61d5-4335-996a-fee8c598a8b9;55;1;ou uma é mais homogenea ou a outra;;30/03/2017 20:26
43f753d9-56b3-463b-9896-48ca9ac78724;bd42bddf-e9cf-4053-b14b-52a01430fbc2;48;2;;interv.png;
